EXPTIME,TOTCORR,USTHRSH,THRSHLD,THRSBIN,WAVEBNS,GAIAMAG,2MASSMAG,TARGTEFF,ELAPSED,DATE-MID,MJD-OBS,MJD-minus-offset,DRPTAGL2,USTHRSH_1,READSPED,NOTJUNK,EMSCCT48,EMSCCT45,EMSCCT56,EMSCCT67,EMSCCT78,SNRSC452,SNRSC548,SNRSC652,SNRSC747,SNRSC852,TOTCORR_1,TOTCORR_2,TOTCORR_3,TOTCORR_4,TOTCORR_SUM,EMZP_1,EMZP_2,EMZP_3,EMZP_4,EMZP_SUM,KPFEra,ZP_452,ZP_548,ZP_652,ZP_747,ZP_852,ZP-etc-452,SD-ZP-etc-452,ZP-etc-548,SD-ZP-etc-548,ZP-etc-652,SD-ZP-etc-652,ZP-etc-747,SD-ZP-etc-747,ZP-etc-852,SD-ZP-etc-852,ZP-etc-EM1,SD-ZP-etc-EM1,ZP-etc-EM2,SD-ZP-etc-EM2,ZP-etc-EM3,SD-ZP-etc-EM3,ZP-etc-EM4,SD-ZP-etc-EM4,ZP-etc-EMSUM,SD-ZP-etc-EMSUM,VMAG,KPF-etc-452,SD-KPF-etc-452,KPF-etc-548,SD-KPF-etc-548,KPF-etc-652,SD-KPF-etc-652,KPF-etc-747,SD-KPF-etc-747,KPF-etc-852,SD-KPF-etc-852
492.0,,,,,,8.19,5.24,3206.0,492.0,2023-05-28 12:47:02.105000,60092.529811,-491.47018899999966,v2.8.2,,null,True,,,,,,101.5,311.1,577.8,827.2,770.8,,,,,,,,,,,1.0,11.492417454327757,13.924587298625116,15.26897493062249,16.048139871830934,15.894795772998675,76157.01943991041,7.392270566129769,252255.97522023716,2.6064022387791965,352880.0792689758,1.0569928932429506,400559.83215090923,0.5853914094255614,278778.01625899365,0.469218483365926,86041869.08635645,,137124594.23882225,,129242336.29214191,,93332638.21844958,,438582380.78556895,,9.59,13941.992797487743,1.3532959108435285,44300.05089435327,0.45772454637899757,145059.84451059715,0.4345023529247113,400880.86216359836,0.5858605733219683,259983.03756800934,0.43758416903001557
36.0,,,,,,4.77,3.11,4000.0,36.0,2023-05-26 14:47:03.014000,60090.615793,-493.3842070000028,v2.8.2,,null,True,,,,,,302.7,643.5,834.7,923.8,792.6,,,,,,,,,,,1.0,13.284305852864646,14.92198650428381,15.486895815587994,15.70713353763442,15.374514088072637,130031.13000830484,1.4191310253561449,430703.95546552615,1.0401159535478535,602510.3897477207,0.8647761694987762,683919.1973842414,0.801399152066677,475987.9094826246,0.7576834225967958,146908604.71703765,,234127675.58311495,,220669442.64068154,,159356924.72546148,,748839213.9647424,,5.395,68176.04092894182,0.7440582486826994,201290.23171442037,0.4860999734103219,413697.6228856355,0.593775396636042,568698.1600669869,0.6663860657847707,386815.45654839335,0.615737612641246
12.0,,,,,,3.32,2.11,5726.0,12.016,2023-09-13 08:42:14.952000,60200.362601,-383.6373989999993,v2.9.1,,regular,True,335037481.0,66942941.0,109132544.0,93763316.0,65198678.0,244.752,441.743,500.267,509.556,405.868,,,,,,,,,,,1.0,12.565678131596243,13.847895266205505,14.118056163333696,14.158006483654317,13.663970942018409,165007.90698832943,2.754560128591248,546558.0297458157,2.800895633928159,764578.2847895275,3.0550494751529587,867885.061848683,3.342553550800203,604022.811233447,3.666770404903776,186425215.11107352,,297105144.84912175,,280026812.53400177,,202221980.31629607,,950267765.5667231,,3.4869999999999997,199347.34408570366,3.327805653567117,387938.46389024233,1.9880325429457202,494203.4209221863,1.9747041365721534,519575.19157837925,2.0010805322753726,293544.11935666285,1.7819838412932951
172.0,,,,,,5.21,4.16,5750.0,172.0,2023-04-11 12:39:26.523000,60045.526389,-538.4736110000013,v2.8.2,,null,True,,,,,,665.7,1206.9,1366.2,1412.5,1146.5,,,,,,,,,,,1.0,13.737571667489483,15.029535319185747,15.29875028772506,15.371121165188509,14.918049178060915,414260.2690017185,0.9347945440260131,1372160.1622615894,0.9420245732902557,1919510.4750476251,1.0283996601941892,2178867.096407921,1.09207842564106,1516428.253843862,1.1536491472797048,468029448.8316782,,745896723.8200101,,703020750.9767041,,507687985.9449047,,2385692827.5272017,,5.375,485751.93575383036,1.0961182939097436,941806.1725044189,0.6465750735054986,1195936.5423053307,0.6407366616168638,1255580.6267841656,0.6293144342876231,708434.6335961004,0.538953959001942
1500.0,2.4207e+06 2.3692e+06 2.1099e+06 1.3559e+06,No,2502214000.0,604.375,498.12 604.38 710.62 816.88,12.45,11.25,5861.0,1270.093,2024-06-18 08:37:09.496000,60479.351785,-104.64821500000107,v2.12.0rc1,No,regular,True,8020518.0,2306510.0,2295070.0,2054662.0,1364275.0,32.784,59.9,70.195,72.984,59.559,2420700.0,2369200.0,2109900.0,1355900.0,8255700.0,20.469624277826316,20.446276162283063,20.320426532693467,19.840341004194215,21.8016566097281,2.0,12.088081557646396,13.396905964307352,13.741302744224578,13.825910161639486,13.38450883888575,3886.694076009066,3.616233593315745,12873.95189224778,3.588047940849602,18009.33024589429,3.6549816867687484,20442.679324346675,3.8378013597008427,14227.511426839856,4.010829019024495,4391170.050064167,1.8140083653753736,6998190.738329714,2.953820166440028,6595917.573068702,3.1261754457882844,4763256.423764951,3.5129850459214915,22383170.37323416,2.7112383411744805,12.607999999999999,4681.37954922133,4.355619881032284,8923.396963533029,2.4870044853645976,11163.13021792797,2.265549909766536,11643.568328539652,2.185902427663662,6529.273974718001,1.8406452643262485
145.0,4.2903e+07 6.7337e+07 6.0317e+07 4.1044e+07,No,375171900.0,498.125,498.12 604.38 710.62 816.88,7.53,6.52,5790.0,145.0,2024-07-08 13:01:23.907000,60499.541797,-84.45820300000196,v2.12.0rc1,No,regular,True,125702093.0,25409579.0,39807506.0,35656922.0,24828084.0,188.558,341.533,390.312,398.946,320.487,42903000.0,67337000.0,60317000.0,41044000.0,211601000.0,21.20779914782848,21.69721440386898,21.577679326407456,21.15970419175745,22.940374283886783,2.0,13.503804809707884,14.793743359178102,15.083639512971878,15.131150569473663,14.655632083456325,41220.460398161624,1.1593722790923358,136535.11538709525,1.170520477450548,190998.53749244972,1.2537363981517395,216805.50026381426,1.362203732230686,150890.33504191748,1.4690635634192837,46570696.743934065,1.0854881184051013,74219539.42006841,1.1022103660701905,69953218.28606458,1.1597595750130905,50516870.87852854,1.2307979455834845,237385441.1774526,1.121854061074629,7.695,50059.40555864347,1.4079776536198128,96463.47550992794,0.826984860929719,121836.3086656427,0.7997475624471981,127613.70815265414,0.8018056244782316,71844.88995715548,0.6994795924113014
30.0,2.135e+08 3.3135e+08 3.191e+08 2.1656e+08,No,1923076.923077,498.125,498.12 604.38 710.62 816.88,3.3,2.4,5879.0,30.025,2026-01-17 05:05:04.310000,61057.211678,473.21167799999967,v2.12.0rc1,No,regular,True,475099519.0,93572955.0,144999743.0,139651825.0,96874994.0,412.435,743.535,861.92,892.327,726.133,213500000.0,331350000.0,319100000.0,216560000.0,1080510000.0,20.43069156160345,20.907914300518634,20.86701387368462,20.44614247010697,22.19126883966344,4.0,12.683974429258786,13.963703946381788,14.284531654210245,14.359817033463159,13.912277734441972,419979.26775964384,2.468975757006814,1391103.2829295676,2.51626595847777,1946009.946138775,2.619456189366838,2208947.070642647,2.7741966413640617,1537363.0427897472,2.915708401198642,474490748.7361833,2.2224391041507414,756194072.5069773,2.282161075922672,712726182.8090171,2.233551183983131,514696784.9495233,2.376693687428534,2418628098.752461,2.2384134332421364,3.4579999999999997,543079.7819549108,3.192659539886138,1032349.5969644831,1.8673424036635646,1288323.3066820328,1.7341671178453182,1342331.7936891725,1.6858223554289649,751965.9741984272,1.4261520846808386
90.0,4.7052e+06 6.8061e+06 6.2911e+06 4.5251e+06,No,1100352112.676056,604.375,498.12 604.38 710.62 816.88,4.87,3.96,5857.0,90.0,2025-06-02 08:47:36.154000,60828.36587,244.36587000000145,v2.10.3,No,regular,True,13315087.0,2796811.0,4038150.0,3733442.0,2746682.0,63.956,108.507,123.672,128.353,104.25,4705200.0,6806100.0,6291100.0,4525100.0,22327500.0,16.66583894727127,17.06663954081701,16.98121019779014,16.62346417915989,18.356493971497752,3.0,9.013800195624249,10.161682507799593,10.445750647265093,10.526423845946962,10.074774044630663,296474.5000531785,,982016.6898450621,,1373740.0156861846,,1559354.3031450582,,1085265.332126283,,334955599.74147767,,533817444.81251204,,503132309.0073207,,363338106.69011086,,1707373700.176511,,5.0280000000000005,363111.2534579927,,692566.4089695239,,866866.1628112296,,904389.0876289443,,507261.31890349137,
60.0,4.3589e+06 6.5918e+06 6.114e+06 4.3777e+06,No,1100352112.676056,604.375,498.12 604.38 710.62 816.88,4.42,2.94,5837.0,60.0,2025-06-02 09:16:51.361000,60828.386359,244.38635899999645,v2.10.3,No,regular,True,12578417.0,2549127.0,3847441.0,3568144.0,2613704.0,55.67,106.04,122.594,127.281,104.203,4358900.0,6591800.0,6114000.0,4377700.0,21442400.0,16.573064138380033,17.022131929238185,16.94043546001607,16.577736865105628,18.302805357425612,3.0,8.702727980575583,10.10197046934617,10.416967951271952,10.498439767760537,10.064022986357966,299154.8762866598,,990894.9380447225,,1386159.7687791737,,1573452.1638817375,,1095077.0339850613,,337983877.1436063,,538643598.804969,,507681043.83314127,,366622985.5775547,,1722809779.457541,,4.578,366367.9061560221,,700917.6565966366,,879692.3444112327,,918858.8273405139,,515955.2787565566,
104.0,2.0701e+07 3.6525e+07 3.2621e+07 2.1317e+07,No,375171900.0,498.125,498.12 604.38 710.62 816.88,7.15,6.13,5744.0,104.0,2024-12-12 13:12:40.740000,60656.54987,72.54987000000256,v2.10.3,No,regular,True,65992625.0,12255890.0,21581069.0,19270297.0,12885367.0,134.411,246.591,282.83,290.655,232.963,20701000.0,36525000.0,32621000.0,21317000.0,111164000.0,20.397394965152834,21.013892213268885,20.891159827375215,20.429231864750008,22.222327065626338,2.5,12.749590712745894,14.06730276078753,14.365044019376002,14.424305643345516,13.94385140341057,41954.4638279438,2.3222477504076435,138966.36535402437,2.285363332887233,194399.60531771567,2.4302135153265723,220666.10684734446,2.6120412810187266,153577.20516350144,2.8297812149282313,47399970.62411906,2.2897430377333974,75541149.99804285,2.0682039698300576,71198859.44703922,2.182608118912333,51416413.39039149,2.411991058328634,241612510.12140808,2.1734780155572673,7.317,51967.567157543825,2.8764892913584146,100851.06261776159,1.6585403237839818,128167.05157261174,1.6022321673043758,134606.0699469046,1.5933421602450326,75973.57533075832,1.3998730871097278
41.0,1.1881e+08 2.119e+08 2.0537e+08 1.443e+08,No,2502214000.0,604.375,498.12 604.38 710.62 816.88,5.0,3.86,5197.0,41.018,2024-09-23 12:14:11.335000,60576.509614,-7.49038599999767,v2.12.0rc1,No,regular,True,406962175.0,70830719.0,126112943.0,122219933.0,87798579.0,318.24,599.861,709.863,737.382,606.531,118810000.0,211900000.0,205370000.0,144300000.0,680380000.0,21.15517284790378,21.783367749977646,21.74938286596892,21.3662061859344,23.049919205438457,2.0,13.481814187102463,14.858293494064148,15.223913058943275,15.30650301806833,14.882305371722941,119872.4320566185,1.1836131597622166,397055.15621344396,1.1034421918095312,555439.1917829788,1.1022686102557793,630487.9263559696,1.1595559545863066,438801.29577881517,1.1927842502224486,135431351.98741257,1.1398985942884654,215836422.26379564,1.0185767921840285,203429615.41768873,0.990551762271455,146907145.47112286,1.0180675361824176,690336058.6929234,1.0146330854712418,5.25,117391.259837727,1.159114215012941,255251.14278309114,0.7093595840449259,355984.3422153843,0.7064506285683279,387214.87372276484,0.7121426021980881,227134.58332441503,0.6174151176772357
12.0,1.3366e+08 2.2754e+08 2.1584e+08 1.4799e+08,No,2502214000.0,604.375,498.12 604.38 710.62 816.88,3.3,2.15,5310.0,12.021,2024-09-23 13:31:23.902000,60576.5634,-7.436600000000908,v2.12.0rc1,No,regular,True,355467024.0,65327311.0,111031048.0,105318725.0,73789938.0,332.889,632.523,740.848,763.761,618.389,133660000.0,227540000.0,215840000.0,147990000.0,725030000.0,20.917050526850126,21.494691269256794,21.437376715700513,21.02762781033545,22.752936827394294,2.0,13.21354410761186,14.607428495317638,14.95069244884833,15.016834275797812,14.558355663285855,168145.57128188774,1.5173527076883513,556950.9596701527,1.3920803795843664,779116.92131671,1.4195294636037135,884388.1011222402,1.5161003025937811,615508.4475395688,1.6095723629493661,189970134.57311106,1.4212938393918229,302754669.2957994,1.3305558112674667,285351588.46118885,1.322051466184159,206067278.9967767,1.3924405635298107,968337331.3939496,1.3355824329944272,3.5269999999999997,177683.4417322283,1.6034228518085485,376498.9727245434,0.94104664650171,514862.5283461328,0.9380652745388685,555259.5294731327,0.9518775067010307,322823.87996284716,0.8441937675516284
155.0,5.0177e+07 7.7085e+07 6.8954e+07 4.5561e+07,No,1537621000.0,710.625,498.12 604.38 710.62 816.88,7.39,6.51,6183.0,155.0,2024-09-22 11:37:18.968000,60575.483348,-8.51665199999843,v2.12.0rc1,No,regular,True,144129047.0,29840801.0,45749539.0,40917045.0,27621659.0,205.535,366.81,413.862,419.632,333.877,50177000.0,77085000.0,68954000.0,45561000.0,241777000.0,21.16543248458584,21.631595446426406,21.510569415898903,21.060653873739195,22.872708215818125,2.0,13.478599691293677,14.736376589204587,14.99844851537809,15.028513749101766,14.532103267379407,50127.55637854268,1.1866016814905755,166038.21568481775,1.2340300170207503,232270.33041093766,1.3560716396867283,263653.77370062604,1.4972585231892066,183495.373504568,1.6460844551985838,56633895.01403248,1.1286823647095778,90257219.612105,1.1708791543374846,85069013.29155445,1.233706721750072,61432775.582097635,1.3483631962006462,288680717.5641999,1.1939957794339409,7.54,64904.901628255255,1.536405741135134,118048.05701433112,0.8773573312976874,141117.59722336842,0.823891588377975,144999.61360332166,0.8234356151231507,79922.14576859689,0.7169586854598683
172.0,2.4944e+08 4.081e+08 3.8616e+08 2.6853e+08,Yes,2502214000.0,604.375,498.12 604.38 710.62 816.88,5.21,4.16,5750.0,172.0,2024-09-23 05:03:41.118000,60576.209894,-7.790106000000378,v2.12.0rc1,Yes,regular,True,775854647.0,147008504.0,240097667.0,227217559.0,161530915.0,445.231,829.872,965.806,1002.12,819.49,249440000.0,408100000.0,386160000.0,268530000.0,1312230000.0,20.613594127343042,21.148095369664304,21.088097097257716,20.693660912351195,22.416203788501836,2.0,12.864105858935666,14.216234441114157,14.545628378210136,14.625777531392245,14.18889717457417,414260.2690017185,2.089789257492872,1372160.1622615894,1.9924277553594307,1919510.4750476251,2.0578356575600014,2178867.096407921,2.1696579951973907,1516428.253843862,2.258055181257158,468029448.8316782,1.876320753815259,745896723.8200101,1.827730271551115,703020750.9767041,1.8205426532440028,507687985.9449047,1.8906192453167419,2385692827.5272017,1.8180447235067037,5.375,485751.93575383036,2.450438174027525,941806.1725044189,1.3675377043258765,1195936.5423053307,1.282119005302049,1255580.6267841656,1.2502738464444656,708434.6335961004,1.054902855389821
62.0,1.0901e+08 2.054e+08 2.0632e+08 1.4941e+08,No,2502214000.0,604.375,498.12 604.38 710.62 816.88,5.47,4.37,4859.3,62.022,2024-09-23 10:27:41.524000,60576.43554,-7.564460000001418,v2.12.0rc1,No,regular,True,393643827.0,63787126.0,120018891.0,120548881.0,89288928.0,301.385,579.332,700.691,738.647,614.43,109010000.0,205400000.0,206320000.0,149410000.0,670140000.0,21.082686625363117,21.770521874407514,21.775374099079066,21.424969940626834,23.05443462955861,2.0,13.384628944161069,14.803658365578535,15.216653472503182,15.331205467695362,14.931382837709375,117568.39857017138,1.2943369085527514,389423.47343044827,1.1602914456479247,544763.2550759582,1.1095700555216874,618369.499540046,1.133376448331109,430367.22247250815,1.1399724682210937,132828264.98283406,1.2184961469849926,211687892.5646915,1.0306129141416334,199519553.379104,0.9670393242492439,144083485.5456788,0.9643496790420909,677067308.1650358,1.010337105925681,5.79,103250.11370358818,1.136703694224927,242923.17812588607,0.7237922332882013,359427.86975561845,0.7320802159190709,403933.68056376994,0.7403484819015241,248488.08092572578,0.6582043337524798
62.0,1.1653e+08 2.1777e+08 2.1971e+08 1.5906e+08,No,2502214000.0,604.375,498.12 604.38 710.62 816.88,5.47,4.37,4960.0,62.021,2024-09-20 10:27:27.862000,60573.43538,-10.564619999997376,v2.12.0rc1,No,regular,True,418381444.0,68106014.0,127091630.0,128212242.0,94971556.0,313.136,596.527,721.337,761.418,635.234,116530000.0,217770000.0,219710000.0,159060000.0,713070000.0,21.155115142389345,21.834015904061765,21.843645336466246,21.492923221546206,23.121851189669144,2.0,13.467685774233386,14.867171303676255,15.279711822784257,15.397136473084462,15.003689451444753,117566.5029783077,1.198995632389076,389417.1946346431,1.0943466500574934,544754.47168853,1.0469462490845542,618359.5293762406,1.066583299499986,430360.28352790023,1.0665094670387334,132826123.35139711,1.1398448755805124,211684479.45494717,0.9720552851859631,199516336.4632777,0.9080894654921383,144081162.44281942,0.9058290107055162,677056391.5982021,0.9494949887082644,5.79,104923.97696194497,1.0700615134693268,241079.54022305406,0.677485716797955,350491.07558106456,0.6735976223927392,389802.2187214164,0.6723540543083256,235917.98755547244,0.584646810597999
315.0,,No,10026000.0,710.625,,6.13,4.95,5000.0,315.013,2023-11-25 05:02:05.365000,60273.20796,-310.79204000000027,v2.9.1,No,regular,True,2637482067.0,396962041.0,797298959.0,843231102.0,599989964.0,521.24,1028.947,1274.396,1359.547,1128.711,,,,,,,,,,,1.0,13.469412296092349,14.946188641911839,15.410745613810843,15.55119474497744,15.147137403219485,325142.17953645927,1.196734580334943,1076973.0510385553,1.0172292170786572,1506574.166535533,0.9276448053179649,1710136.4761664048,0.9252142616288495,1190205.3478447725,0.9342355348883365,367344219.2443232,,585435062.5426171,,551782819.4887214,,398471180.1409003,,1872468647.587043,,6.4,278459.9159733321,1.024913504478374,633828.6351613877,0.5986677249588582,915006.6549539845,0.5633981978141214,1013335.0836271555,0.5482323102553825,609214.6660843395,0.47819478417042977
900.0,,No,10026000.0,710.625,,12.2,9.41,3176.6,900.0,2023-11-25 05:50:43.371000,60273.238348,-310.76165200000105,v2.9.1,No,regular,True,20473530.0,-227232.0,2869452.0,7443416.0,10387894.0,28.166,75.876,136.261,190.417,170.47,,,,,,,,,,,1.0,12.063019601146918,14.214915865705903,15.486251585602652,16.212922319454194,15.972633532169684,3467.267472651135,4.370559082013613,11484.679207451498,1.9948489347952383,16065.881117646235,0.8652894433984817,18236.639079123594,0.5029599056310876,12692.171450166665,0.4367571342719394,3917303.699163542,,6242991.766240171,,5884129.289864845,,4249236.945083985,,19967725.025997758,,13.6,637.6619570163053,0.803785482220454,2036.6671779240353,0.35376202304180415,6819.852987037975,0.36730925319321184,19506.09600639265,0.5379710682456333,12558.961595143306,0.4321731783456256
60.0,3.2108e+08 4.905e+08 4.4322e+08 2.8978e+08,No,1537621000.0,710.625,498.12 604.38 710.62 816.88,4.42,2.94,5837.0,60.001,2024-09-14 05:28:35.492000,60567.227841,-16.7721590000001,v2.12.0rc1,No,regular,True,905646847.0,187719843.0,286308421.0,258725317.0,172893264.0,511.01,928.887,1050.51,1063.347,847.514,321080000.0,490500000.0,443220000.0,289780000.0,1544580000.0,21.241155009802732,21.70121940333081,21.59117024755247,21.12979289425825,22.946647891728418,2.0,13.516768868866363,14.814436298361299,15.081622828498718,15.10799692475565,14.615356279050873,299159.86220126454,1.145630392592282,990911.4529603566,1.1484420303252514,1386182.8714419866,1.2560882306017807,1573478.388084469,1.391588278295135,1095095.285268961,1.5246078346359284,337989510.2082253,1.0526644767915327,538652576.1982824,1.0981703898028183,507689505.1838718,1.1454571210321551,366629095.96064764,1.2651980673636816,1722838492.9538653,1.1154090386732092,4.578,366375.3580256953,1.4030316171516841,700931.9131593456,0.8123628676039599,879710.2372249672,0.7971485567187137,918877.5167947877,0.8126576070213704,515965.77321152913,0.7183351721298643
60.0,1.5506e+08 3.7376e+08 4.2773e+08 3.3936e+08,No,375171900.0,498.125,498.12 604.38 710.62 816.88,4.77,3.11,4349.0,60.018,2024-09-14 10:11:40.573000,60567.424427,-16.575573000001896,v2.12.0rc1,No,regular,True,760406984.0,90516532.0,217902270.0,249362491.0,202625690.0,353.667,752.71,991.835,1093.833,941.944,155060000.0,373760000.0,427730000.0,339360000.0,1295910000.0,20.800871323124614,21.75610392678161,21.90254615339779,21.651273501972106,23.106058976911655,2.0,13.067594566576412,14.70776030312929,15.306819022363776,15.519376981675538,15.194747294513148,216783.56557884556,1.7331544960554495,718055.2777536097,1.2673673278109614,1004485.2381077416,1.0210915904367686,1140207.2885724278,0.9529755751482649,793551.1764257824,0.894385545135416,244921128.8307546,1.5795248860489786,390329856.4763165,1.04433287798672,367892739.1224562,0.8601050642284997,265674553.00479856,0.7828693806129142,1248439776.2148864,0.9633691971007913,5.279999999999999,141191.84676525884,1.128809203659762,376232.04365015775,0.6640494326418318,654092.1499619797,0.6649057331644382,798518.8300326011,0.6673952613211169,520112.0091397271,0.5862012137908005
75.0,1.8994e+08 2.863e+08 2.6615e+08 1.8748e+08,No,640697078.421322,498.125,498.12 604.38 710.62 816.88,4.87,3.96,5763.6,75.001,2025-05-05 06:43:24.623000,60800.279711,216.27971100000286,v2.10.3,No,regular,True,560944351.0,114185188.0,171841536.0,159789677.0,115127948.0,403.348,725.439,820.274,832.656,666.905,189940000.0,286300000.0,266150000.0,187480000.0,929870000.0,20.878887925690332,21.324400211574748,21.245163017792684,20.86473420364118,22.60340243272004,3.0,13.210746380702112,14.48535134043308,14.752141571801012,14.784674920834327,14.302666708897934,247065.37753876048,1.518630347072891,818358.1528341057,1.5550401756411958,1144798.610183106,1.701418698603497,1299479.2454464724,1.8742957303402328,904399.835275593,2.033445455982019,279133388.1801174,1.4695871758456218,444853801.98203576,1.5538030107650567,419282514.5317563,1.5753616927738354,302785792.66516674,1.6150298307295003,1422830387.6326501,1.5301390383953135,5.035,294052.10926644574,1.8074424721155469,568935.1210860142,1.0810877456992682,721135.692790385,1.0717638377877674,756499.8504720316,1.0911328093243942,426520.3463433514,0.9589849824458176
60.0,6.1028e+07 1.6388e+08 1.9689e+08 1.7307e+08,No,640697078.421322,498.125,498.12 604.38 710.62 816.88,5.45,3.55,3992.0,60.0,2025-06-16 12:47:29.400000,60842.532632,258.5326320000022,v2.10.3,No,regular,True,350676850.0,35762997.0,95910174.0,115227493.0,103776186.0,205.86,481.087,675.338,772.835,673.18,61028000.0,163880000.0,196890000.0,173070000.0,594868000.0,20.468444717939573,21.540936762243653,21.740181021482353,21.6001763582354,22.940673392431595,3.0,12.572481716239976,14.415739981516243,15.152227810750805,15.445055784521834,15.145277897646391,115850.01285758977,2.7337081620250583,383731.64007195074,1.6579841209177555,536800.9675425164,1.176984965353866,609331.379381663,1.0201874573879504,424076.95318880427,0.9357983208224023,130886840.28411046,2.144701453170847,208593851.52531675,1.2728450788706172,196603365.40617105,0.9985441891724874,141977553.96889618,0.8203475701675402,667171257.8406582,1.121545045019497,6.075,57196.18205136488,1.34965604106313,169273.38812795663,0.7313772446741089,349324.12465696526,0.7659249286358326,481739.6306313379,0.8065639576867406,327988.4934207963,0.7237627017556911
60.0,2.7834e+07 4.1064e+07 3.7038e+07 2.5865e+07,No,640697078.421322,498.125,498.12 604.38 710.62 816.88,5.77,4.88,6000.0,60.0,2025-06-16 15:00:27.687000,60842.624969,258.6249689999968,v2.10.3,No,regular,True,77303751.0,16279762.0,23957102.0,21620942.0,15445944.0,156.425,265.466,301.526,312.076,253.013,27834000.0,41064000.0,37038000.0,25865000.0,131801000.0,19.9360609312969,20.358275002172658,20.246240692417775,19.856403080903643,21.624418637410344,3.0,12.296152692288686,13.444666403992075,13.721245706333626,13.795923728127807,13.34033605468715,86277.208752467,3.5260117810822456,285777.2217609669,4.055176839858693,399772.84415258287,4.397073822229658,453788.56092976575,4.659430115909357,315823.6664363362,4.933543919615429,97475614.92310348,3.5020340203744875,155346510.7911019,3.783034063683565,146416812.3954982,3.9531511527484797,105735224.0176001,4.087965359273153,496863767.78501487,3.7698027161024186,5.925,104662.49932842923,4.27738925500417,195330.95187488734,2.771744883198336,239784.6172064582,2.63737439576926,248022.92069726507,2.546660638084039,137981.48533261774,2.1554360560229426
480.0,,,,,,11.417,10.475,6210.0,480.0,2023-07-15 12:52:18.061000,60140.53354,-443.4664600000033,v2.8.2,,null,True,,,,,,56.0,100.5,114.1,116.7,93.4,,,,,,,,,,,1.0,13.454837041592034,14.72472721534357,15.000325128652104,15.049251186787883,14.565631287711499,3803.523232341937,1.2128581735784236,12598.463927600007,1.2473417913021962,17623.951010704004,1.35372979640259,20005.229179577796,1.4689324298513164,13923.058823801684,1.5960294677633537,4297203.992893884,,6848437.396165979,,6454772.420251767,,4661328.140339517,,21904195.921558626,,11.567,4652.306554668113,1.4835161207487604,8429.63679192571,0.8345968458132927,10037.29256293777,0.7709838735597009,10303.12744493123,0.7565320995272911,5671.02600722687,0.6500816188834454
60.0,2.0655e+07 5.9991e+07 7.699e+07 6.9468e+07,No,2502214000.0,604.375,498.12 604.38 710.62 816.88,5.45,3.55,3992.0,60.0,2024-08-23 10:42:15.681000,60545.445663,-38.5543370000014,v2.12.0rc1,No,regular,True,133274515.0,12041466.0,34916272.0,44819963.0,41496813.0,117.844,285.751,414.412,484.062,429.777,20655000.0,59991000.0,76990000.0,69468000.0,227104000.0,19.2921848723224,20.449837127353533,20.72070767311324,20.60908386307696,21.895183832912874,2.0,11.361159251141657,13.284560668567725,14.09178348729154,14.42912682826925,14.170837724136774,115850.01285758977,8.342210331594883,383731.64007195074,4.699504740563675,536800.9675425164,3.12570972985158,609331.379381663,2.6004682897368094,424076.95318880427,2.2959283512914763,130886840.28411046,6.336811439559935,208593851.52531675,3.477085754951855,196603365.40617105,2.5536220990540466,141977553.96889618,2.04378352578016,667171257.8406582,2.937734508598079,6.075,57196.18205136488,4.118623460346198,169273.38812795663,2.0730661923250544,349324.12465696526,2.034060818315648,481739.6306313379,2.0559397985338963,327988.4934207963,1.775710930008786
30.0,7.1437e+07 1.2397e+08 1.17e+08 7.8814e+07,No,2502214000.0,604.375,498.12 604.38 710.62 816.88,3.32,2.11,5879.0,30.0,2024-12-26 08:44:31.348000,60670.364076,86.36407599999802,v2.10.3,No,regular,True,171936295.0,31311365.0,54223922.0,51152240.0,35248767.0,235.485,437.072,510.254,533.666,437.479,71437000.0,123970000.0,117000000.0,78814000.0,391221000.0,19.262004883319108,19.860488366211673,19.797661517566247,19.368705287086478,21.108252260310678,2.5,11.487013105775889,12.829961789780954,13.1661289528863,13.263544536552228,12.831982916815232,411970.4735061487,7.429157979556775,1364575.6401776357,7.1431808150278755,1908900.5112920962,7.331797447870271,2166823.5565463123,7.608244820474947,1508046.2996840389,7.879528921093704,465442447.84722084,6.515425449658032,741773830.3490057,5.983494638614227,699134851.5329604,5.9755115515637645,504881775.0906193,6.405991005286108,2372506072.4868255,6.064362783405864,3.4779999999999998,533089.5562271979,9.613326160872445,1013359.0069144097,5.30465765604933,1264623.9515012947,4.857228863046824,1317638.9252266993,4.626550924197479,738133.1819063622,3.8567395150060584
42.0,,No,10026000.0,710.625,,5.65,4.55,5240.0,42.018,2023-11-28 06:08:37.285000,60276.255741,-307.74425899999915,v2.9.1,No,regular,True,473138694.0,80045603.0,149669027.0,146135352.0,97288710.0,241.522,457.864,540.175,559.867,455.54,,,,,,,,,,,1.0,13.506660255725194,14.895559264236276,15.254549177026847,15.332301123086985,14.88450936130296,67480.79845677818,1.1568227477225017,223517.6054491725,1.0662001519749191,312678.0654454362,1.0715895137514004,354925.882105769,1.1323167473817222,247018.11162918236,1.190352977028583,76239512.38325585,,121502616.24404147,,114518347.902186,,82699677.52648178,,388616695.63941705,,5.877000000000001,66992.96807027353,1.1484598756011783,144238.27278399843,0.6880302249742463,199668.07509668518,0.6842891751927908,216484.79273970402,0.6906494249398769,126562.60930577246,0.6098912252790197
