ObsID,OBJECT,NOTJUNK,READSPED,SNRCL452,SNRCL548,SNRCL652,SNRCL747,SNRCL852,SNRSC452,SNRSC548,SNRSC652,SNRSC747,SNRSC852,EXPTIME,ELAPSED,DATE-MID,MJD-OBS
KP.20250107.63985.12,autocal-thar-all-morn,True,regular,38.975,62.094,62.432,401.858,201.201,66.822,137.914,147.259,948.45,464.002,20.0,20.0,2025-01-07 17:46:35.126000,60682.740566
KP.20230612.07518.08,autocal-thar-all-eve,True,regular,19.0,35.2,34.3,95.1,56.7,40.9,98.0,124.8,313.9,206.8,10.0,10.0,2023-06-12 02:05:23.185000,60107.087014
KP.20250504.63504.21,autocal-thar-all-morn,True,regular,21.91,37.345,35.936,340.362,114.649,38.779,84.051,83.277,824.328,273.312,20.0,20.017,2025-05-04 17:38:34.215000,60799.735002
KP.20250706.17450.63,autocal-thar-all-night,True,regular,28.955,49.679,43.151,284.126,227.563,54.2,116.134,101.372,670.01,526.342,20.0,20.0,2025-07-06 04:51:00.656000,60862.201972
KP.20250504.63778.00,autocal-thar-all-morn,True,regular,21.017,36.914,35.806,340.448,115.913,38.437,84.371,83.235,822.17,270.744,20.0,20.0,2025-05-04 17:43:08.043000,60799.738171
KP.20231008.07227.58,autocal-thar-all-eve,True,regular,9.053,16.518,17.207,51.216,30.687,26.454,56.996,64.213,162.596,95.429,10.0,10.015,2023-10-08 02:00:32.592000,60225.083652
KP.20230207.32010.11,autocal-thar-all,False,,,,,,,,,,,,2.0,2.0,2023-02-07 08:53:31.234000,59982.370483
KP.20241018.63568.74,autocal-thar-all-morn,True,regular,24.606,42.136,42.111,342.275,124.621,45.635,94.062,98.55,832.999,330.97,20.0,20.0,2024-10-18 17:39:38.748000,60601.735747
KP.20251209.07711.35,autocal-thar-all-eve,True,regular,40.283,68.06,63.59,473.191,230.621,51.225,108.663,105.623,832.986,282.258,20.0,20.0,2025-12-09 02:08:41.354000,61018.089251
KP.20230207.32138.61,autocal-thar-all,False,,,,,,,,,,,,2.0,2.0,2023-02-07 08:55:39.720000,59982.37197
KP.20251209.07779.81,autocal-thar-all-eve,True,regular,40.597,68.272,64.817,474.144,232.456,51.395,108.288,104.198,833.36,287.8,20.0,20.06,2025-12-09 02:09:49.839000,61018.090042
KP.20251209.07917.28,autocal-thar-all-eve,True,regular,40.029,67.573,63.209,473.461,228.734,51.986,108.009,103.648,830.528,284.714,20.0,20.022,2025-12-09 02:12:07.290000,61018.091636
KP.20251209.07985.81,autocal-thar-all-eve,True,regular,40.58,67.827,64.348,473.535,230.379,51.475,107.406,104.381,832.697,281.942,20.0,20.063,2025-12-09 02:13:15.844000,61018.092427
KP.20230207.32202.44,autocal-thar-all,False,,,,,,,,,,,,2.0,2.0,2023-02-07 08:56:43.563000,59982.372714
KP.20240728.63849.69,autocal-thar-all-morn,True,regular,8.228,12.836,9.187,24.462,8.428,13.134,26.735,18.918,62.978,17.935,10.0,10.001,2024-07-28 17:44:14.700000,60519.739
KP.20250706.19232.90,autocal-thar-all-night,True,regular,21.558,38.547,27.321,341.585,195.631,41.058,88.507,61.8,806.418,476.14,20.0,20.013,2025-07-06 05:20:42.905000,60862.222602
KP.20231104.63665.99,autocal-thar-all-morn,True,regular,9.225,16.893,17.711,51.19,30.662,26.247,57.516,64.28,159.478,94.23,10.0,10.015,2023-11-04 17:41:11,60252.736874
KP.20240319.63621.85,autocal-thar-all-morn,True,regular,6.498,7.948,7.354,24.746,7.503,11.207,15.878,14.098,58.322,15.25,10.0,10.016,2024-03-19 17:40:26.855000,60388.736361
KP.20240319.63739.28,autocal-thar-all-morn,True,regular,6.485,8.257,7.494,24.991,7.606,11.104,16.105,14.259,58.499,15.862,10.0,10.017,2024-03-19 17:42:24.293000,60388.737719
KP.20250706.51462.80,autocal-thar-all-night,True,regular,54.863,88.698,93.131,385.969,320.407,101.354,199.834,216.24,900.135,745.909,20.0,20.02,2025-07-06 14:17:52.806000,60862.595636
KP.20240315.05975.55,autocal-thar-sci-eve,True,regular,6.011,5.896,6.652,8.831,6.682,11.051,16.154,14.544,62.383,17.79,10.0,10.014,2024-03-15 01:39:40.562000,60384.069157
KP.20230609.63644.19,autocal-thar-all-morn,True,regular,19.1,34.6,34.4,95.4,56.8,41.1,97.9,124.8,317.1,206.9,10.0,10.0,2023-06-09 17:40:49.298000,60104.736618
KP.20231201.06966.10,autocal-thar-all-eve,True,regular,10.104,18.209,18.897,54.601,31.778,27.964,62.456,68.582,167.167,99.841,10.0,10.0,2023-12-01 01:56:11.141000,60279.080622
KP.20250706.56672.38,autocal-thar-all-night,True,regular,54.489,87.934,93.612,391.131,322.502,101.414,198.436,219.284,901.835,753.176,20.0,20.0,2025-07-06 15:44:42.411000,60862.655927
KP.20240813.07227.64,autocal-thar-all-eve,True,regular,34.749,53.226,45.548,246.523,61.404,62.798,116.09,104.965,578.878,142.991,10.0,10.001,2024-08-13 02:00:32.642000,60535.083653
KP.20230609.63860.43,autocal-thar-all-morn,True,regular,19.2,34.8,34.4,94.9,56.9,41.1,98.1,125.1,318.4,207.8,10.0,10.0,2023-06-09 17:44:25.540000,60104.739121
KP.20240813.07286.17,autocal-thar-all-eve,True,regular,34.502,53.167,45.544,245.547,60.88,62.484,116.112,105.549,577.48,148.325,10.0,10.0,2024-08-13 02:01:31.178000,60535.084332
KP.20241015.07358.81,autocal-thar-all-eve,True,regular,31.684,53.472,53.961,375.471,152.236,58.953,121.239,125.619,918.848,407.892,20.0,20.016,2024-10-15 02:02:48.816000,60598.085167
KP.20230728.05130.20,autocal-thar-sci-eve,True,regular,4.9,5.0,1.2,24.5,8.3,42.5,93.4,101.7,231.3,135.5,10.0,10.015,2023-07-28 01:25:35.210000,60153.059374
KP.20240813.07464.90,autocal-thar-all-eve,True,regular,34.927,52.904,45.619,246.178,61.185,62.187,116.056,104.426,576.513,145.673,10.0,10.015,2024-08-13 02:04:29.911000,60535.086398
KP.20231201.07493.96,autocal-thar-all-eve,True,regular,10.024,18.294,18.7,54.079,31.856,27.744,62.397,68.937,166.392,100.161,10.0,10.058,2023-12-01 02:04:58.984000,60279.086732
KP.20230601.06646.64,autocal-thar-sky-eve,True,regular,4.7,5.0,4.0,6.0,4.3,10.8,11.9,10.7,22.8,14.0,2.0,2.0,2023-06-01 01:50:47.747000,60096.076928
KP.20250706.63854.51,autocal-thar-all-morn,True,regular,56.137,89.336,96.872,391.589,330.292,103.906,202.323,228.763,920.604,769.146,20.0,20.019,2025-07-06 17:44:24.519000,60862.739056
KP.20241015.07482.32,autocal-thar-all-eve,True,regular,31.821,53.423,54.167,375.672,152.264,58.153,121.372,126.291,917.735,404.096,20.0,20.0,2024-10-15 02:04:52.324000,60598.086602
KP.20241015.07619.27,autocal-thar-all-eve,True,regular,31.814,53.408,54.042,374.036,151.613,58.121,121.265,126.122,917.628,408.281,20.0,20.021,2024-10-15 02:07:09.282000,60598.088184
KP.20231126.06022.16,autocal-thar-sci-eve,True,regular,4.779,4.708,3.327,15.759,6.578,27.769,61.472,69.692,160.508,95.279,10.0,10.0,2023-11-26 01:40:27.164000,60274.069698
KP.20240927.63570.35,autocal-thar-all-morn,True,regular,24.156,40.731,38.263,315.459,114.185,43.649,93.856,90.244,774.756,294.144,20.0,20.0,2024-09-27 17:39:40.357000,60580.735765
KP.20231201.07701.65,autocal-thar-hk,True,regular,5.535,5.073,-5.736,53.609,19.198,67.661,149.759,172.826,534.132,295.112,60.0,60.0,2023-12-01 02:08:51.657000,60279.08914
KP.20240315.63909.00,autocal-thar-all-morn,True,regular,6.62,8.291,7.625,25.189,7.545,11.646,16.137,14.804,60.845,15.291,10.0,10.001,2024-03-15 17:45:14.036000,60384.739683
KP.20240927.63844.54,autocal-thar-all-morn,True,regular,23.723,41.132,38.337,315.715,115.095,44.554,92.825,90.653,774.613,294.536,20.0,20.079,2024-09-27 17:44:14.584000,60580.738941
KP.20230728.05971.35,autocal-thar-all-eve,True,regular,19.9,35.7,36.6,91.5,54.0,42.9,93.1,100.7,250.6,151.1,10.0,10.0,2023-07-28 01:39:36.358000,60153.069114
KP.20250702.22525.68,autocal-thar-all-night,True,regular,55.832,90.296,98.357,458.307,257.114,101.966,205.778,237.651,1078.517,635.976,20.0,20.0,2025-07-02 06:15:35.692000,60858.260711
KP.20230728.06030.36,autocal-thar-all-eve,True,regular,19.7,35.5,36.6,91.2,53.4,42.3,94.0,100.2,249.3,150.9,10.0,10.0,2023-07-28 01:40:35.364000,60153.069792
KP.20230728.06148.06,autocal-thar-all-eve,True,regular,19.8,35.8,36.3,91.6,53.9,42.6,93.3,99.6,249.6,151.4,10.0,10.0,2023-07-28 01:42:33.064000,60153.071156
KP.20250705.07991.80,autocal-thar-all-eve,True,regular,30.074,50.697,51.198,367.342,141.451,54.846,112.157,120.839,890.86,346.506,20.0,20.0,2025-07-05 02:13:21.809000,60861.092498
KP.20230712.06011.55,autocal-thar-all-eve,True,regular,19.3,34.5,35.2,94.0,55.6,42.3,90.9,95.4,256.6,158.8,10.0,10.017,2023-07-12 01:40:16.562000,60137.069575
KP.20241212.07639.47,autocal-thar-all-eve,True,regular,17.422,42.783,39.929,353.687,147.035,27.658,90.513,90.708,853.399,317.51,20.0,20.06,2024-12-12 02:07:29.496000,60656.088419
KP.20241212.07708.12,autocal-thar-all-eve,True,regular,17.317,42.107,39.225,352.298,147.647,27.69,90.798,89.888,853.583,315.025,20.0,20.0,2024-12-12 02:08:38.128000,60656.08921
KP.20231011.06374.87,autocal-thar-sky-eve,True,regular,4.82,4.628,3.575,8.584,4.741,8.968,9.408,3.988,25.874,12.029,10.0,10.014,2023-10-11 01:46:19.880000,60228.073781
KP.20240228.06033.61,autocal-thar-sci-eve,True,regular,5.78,6.18,7.341,13.936,7.536,28.228,65.84,81.646,125.47,43.167,10.0,10.0,2024-02-28 01:40:38.621000,60368.069829
KP.20240301.06994.17,autocal-thar-all-eve,True,regular,11.404,19.898,22.949,37.739,15.865,27.363,63.31,78.688,119.027,43.313,10.0,10.0,2024-03-01 01:56:39.175000,60370.080947
KP.20250702.18550.14,autocal-thar-all-night,True,regular,55.368,89.034,98.024,458.845,257.697,101.343,203.511,234.853,1074.171,636.526,20.0,20.076,2025-07-02 05:09:20.175000,60858.214699
KP.20231009.63617.52,autocal-thar-all-morn,True,regular,8.647,16.242,17.393,50.678,30.885,25.881,57.57,64.174,160.974,93.883,10.0,10.019,2023-10-09 17:40:22.527000,60226.736314
KP.20230616.07641.93,autocal-thar-all-eve,True,regular,18.7,35.0,33.9,93.2,56.3,40.4,99.2,124.2,308.2,206.9,10.0,10.0,2023-06-16 02:07:27.044000,60111.088449
KP.20240818.07227.23,autocal-thar-all-eve,True,regular,35.184,53.845,45.87,245.35,62.382,62.1,117.662,106.571,577.136,152.622,10.0,10.018,2024-08-18 02:00:32.239000,60540.08365
KP.20240818.07461.61,autocal-thar-all-eve,True,regular,34.814,53.391,46.162,242.769,64.075,62.811,117.024,107.218,579.042,156.307,10.0,10.0,2024-08-18 02:04:26.620000,60540.086359
KP.20231009.64133.05,autocal-thar-hk,True,regular,5.419,5.121,-5.721,51.772,18.697,63.575,141.209,162.037,506.477,289.268,60.0,60.0,2023-10-09 17:49:23.097000,60226.742276
KP.20241019.06051.59,autocal-thar-sci-eve,True,regular,6.151,6.041,12.543,48.608,27.523,53.883,108.445,97.199,749.433,293.216,20.0,20.015,2024-10-19 01:41:01.600000,60602.070042
KP.20241019.06119.85,autocal-thar-sci-eve,True,regular,6.015,6.2,12.268,46.803,27.088,47.55,98.016,88.173,735.922,277.25,20.0,20.018,2024-10-19 01:42:09.856000,60602.070833
KP.20230616.63638.00,autocal-thar-all-morn,True,regular,18.6,35.0,34.3,93.3,56.7,40.2,99.5,124.4,308.0,206.8,10.0,10.0,2023-06-16 17:40:43.106000,60111.736547
KP.20251213.08192.09,autocal-thar-all-eve,True,regular,49.345,79.975,76.287,492.669,250.726,60.251,125.1,126.164,875.72,339.494,20.0,20.0,2025-12-13 02:16:42.096000,61022.094817
KP.20231110.64336.89,autocal-thar-hk,True,regular,5.524,5.104,-5.739,53.175,19.811,66.703,148.41,168.573,517.312,290.104,60.0,60.025,2023-11-10 17:52:46.907000,60258.744639
KP.20241019.07355.85,autocal-thar-all-eve,True,regular,23.052,39.827,38.8,335.687,117.515,42.943,90.295,90.98,820.587,313.497,20.0,20.015,2024-10-19 02:02:45.861000,60602.085135
KP.20240301.07052.83,autocal-thar-all-eve,True,regular,11.12,19.708,23.171,38.06,16.244,27.494,64.105,78.696,119.577,42.693,10.0,10.016,2024-03-01 01:57:37.842000,60370.081626
KP.20230113.31707.97,autocal-thar-all,True,regular,,,,,,,,,,,2.0,2.0,2023-01-13 08:48:29.074000,59957.366986
KP.20230113.31964.62,autocal-thar-all,True,regular,,,,,,,,,,,2.0,2.0,2023-01-13 08:52:45.732000,59957.369961
KP.20241019.07698.69,autocal-thar-all-eve,True,regular,23.751,40.742,39.794,343.49,124.086,43.154,91.628,93.416,833.56,325.525,20.0,20.0,2024-10-19 02:08:28.702000,60602.089102
KP.20240301.07676.17,autocal-thar-hk,True,regular,7.469,6.559,14.194,37.188,19.2,68.85,157.038,191.201,347.937,131.731,60.0,60.0,2024-03-01 02:08:26.179000,60370.088845
KP.20251120.63622.92,autocal-thar-all-morn,True,regular,49.91,82.848,81.731,516.145,264.619,62.554,131.441,138.897,911.638,363.271,20.0,20.018,2025-11-20 17:40:32.931000,60999.736373
KP.20230722.63508.97,autocal-thar-all-morn,True,regular,19.5,35.4,35.8,92.7,54.1,42.4,92.3,98.1,251.0,154.9,10.0,10.015,2023-07-22 17:38:33.977000,60147.735055
KP.20240818.63916.82,autocal-thar-all-morn,True,regular,36.315,56.137,49.881,234.697,66.023,66.062,123.25,114.998,553.848,173.252,10.0,10.065,2024-08-18 17:45:21.853000,60540.739774
KP.20230209.84727.80,EM test,False,regular,,,,,,,,,,,180.0,180.0,2023-02-09 23:33:40.274000,59984.980646
KP.20250128.06028.08,autocal-thar-sci-eve,True,regular,13.644,13.835,16.215,49.76,28.136,50.165,110.011,96.021,738.648,270.092,20.0,20.001,2025-01-28 01:40:38.093000,60703.06977
KP.20241019.63776.23,autocal-thar-all-morn,True,regular,23.228,39.557,37.33,291.906,83.888,42.685,89.642,87.514,711.813,237.79,20.0,20.017,2024-10-19 17:43:06.238000,60602.738148
KP.20241019.63844.78,autocal-thar-all-morn,True,regular,23.34,39.386,37.578,292.05,85.285,42.385,89.572,88.109,713.928,236.4,20.0,20.0,2024-10-19 17:44:14.793000,60602.738945
KP.20230724.06160.47,autocal-thar-all-eve,True,regular,19.8,35.9,36.3,92.8,55.1,42.3,93.1,98.2,250.5,153.5,10.0,10.0,2023-07-24 01:42:45.482000,60149.071302
KP.20251208.08263.00,autocal-thar-all-eve,True,regular,53.547,88.062,82.681,493.343,242.121,66.093,136.721,136.962,850.038,320.404,20.0,20.02,2025-12-08 02:17:53.009000,61017.095635
KP.20241020.63707.82,autocal-thar-all-morn,True,regular,29.732,49.607,49.248,338.543,138.085,54.759,112.763,115.292,808.301,344.083,20.0,20.079,2024-10-20 17:41:57.863000,60603.737359
KP.20230713.05134.05,autocal-thar-sci-eve,True,regular,4.8,4.8,1.1,24.6,8.5,41.9,92.8,97.4,234.6,135.1,10.0,10.0,2023-07-13 01:25:39.062000,60138.059419
KP.20241010.63572.51,autocal-thar-all-morn,True,regular,22.538,38.301,35.956,319.282,112.644,40.648,88.047,85.78,787.923,290.742,20.0,20.019,2024-10-10 17:39:42.519000,60593.735792
KP.20240721.63913.44,autocal-thar-all-morn,True,regular,46.289,76.58,96.828,144.784,62.431,81.65,163.283,210.472,333.317,136.512,10.0,10.001,2024-07-21 17:45:18.471000,60512.73974
KP.20251211.63625.34,autocal-thar-all-morn,True,regular,50.971,82.033,83.062,504.505,264.324,65.047,132.573,140.844,891.091,351.321,20.0,20.0,2025-12-11 17:40:35.348000,61020.736401
KP.20251211.64105.54,autocal-thar-all-morn,True,regular,45.337,77.04,74.992,494.624,257.931,58.516,122.406,128.843,875.594,352.168,20.0,20.019,2025-12-11 17:48:35.550000,61020.741962
KP.20241010.63709.59,autocal-thar-all-morn,True,regular,22.488,38.082,36.197,318.298,112.005,41.326,88.295,86.399,784.911,291.854,20.0,20.021,2024-10-10 17:41:59.602000,60593.73738
KP.20241010.63778.18,autocal-thar-all-morn,True,regular,22.451,38.053,36.408,317.79,112.56,40.942,87.458,85.586,783.031,292.772,20.0,20.0,2024-10-10 17:43:08.191000,60593.738171
KP.20231202.64027.74,autocal-thar-all-morn,True,regular,10.222,18.189,19.204,53.479,31.59,28.027,62.884,70.606,164.343,98.349,10.0,10.0,2023-12-02 17:47:12.750000,60280.741058
KP.20230613.10352.35,autocal-thar-all-eve,True,regular,18.9,35.0,34.1,94.8,56.5,40.8,98.4,124.2,312.4,206.2,10.0,10.0,2023-06-13 02:52:37.459000,60108.119819
KP.20231202.64086.20,autocal-thar-all-morn,True,regular,10.404,18.08,19.222,53.565,32.006,28.139,61.378,69.839,165.032,98.267,10.0,10.0,2023-12-02 17:48:11.201000,60280.741737
KP.20241010.63915.24,autocal-thar-all-morn,True,regular,22.44,38.537,36.302,317.09,112.27,40.482,86.573,85.506,782.63,294.684,20.0,20.021,2024-10-10 17:45:25.247000,60593.739759
KP.20230112.64112.38,autocal-thar-all,True,,,,,,,,,,,,2.0,2.0,2023-01-12 17:48:33.490000,59956.742039
KP.20241208.05990.82,autocal-thar-sci-eve,True,regular,12.87,13.329,14.974,47.899,31.843,34.596,87.973,78.186,608.178,167.995,20.0,20.016,2024-12-08 01:40:00.831000,60652.069337
KP.20230713.63695.50,autocal-thar-all-morn,True,regular,19.5,33.9,35.0,93.9,54.8,41.6,91.3,95.7,252.7,156.9,10.0,10.015,2023-07-13 17:41:40.510000,60138.737214
KP.20241018.07273.68,autocal-thar-all-eve,True,regular,22.984,39.676,37.487,330.854,116.595,42.432,90.412,89.615,811.008,291.113,20.0,20.0,2024-10-18 02:01:23.689000,60601.084186
KP.20230713.63754.78,autocal-thar-all-morn,True,regular,19.5,34.4,35.0,93.6,54.7,41.9,90.9,95.2,253.8,157.6,10.0,10.0,2023-07-13 17:42:39.788000,60138.737899
KP.20230505.31828.35,autocal-thar-hk,True,regular,5.3,5.1,4.5,4.5,4.6,11.9,12.0,9.4,9.4,9.4,60.0,60.0,2023-05-05 08:50:58.456000,60069.368381
KP.20230604.06330.11,autocal-thar-sci-eve,True,regular,4.9,5.2,-1.6,24.1,8.3,41.4,98.3,126.4,288.7,185.9,10.0,10.0,2023-06-04 01:45:35.223000,60099.073261
KP.20240927.06446.94,autocal-thar-sky-eve,True,regular,6.562,5.876,8.975,31.451,15.022,9.616,9.352,19.388,80.731,36.347,20.0,20.02,2024-09-27 01:47:36.952000,60580.074617
KP.20231008.06254.56,autocal-thar-sky-eve,True,regular,4.844,4.679,3.596,8.464,4.613,9.348,9.526,4.551,25.785,12.752,10.0,10.015,2023-10-08 01:44:19.566000,60225.072389
KP.20240815.06254.77,autocal-thar-sky-eve,True,regular,6.287,5.942,8.329,25.131,12.587,8.957,9.519,17.662,65.671,33.007,10.0,10.0,2024-08-15 01:44:19.776000,60537.072391
KP.20250901.08049.70,autocal-thar-all-eve,True,regular,23.152,38.901,36.91,337.209,121.663,40.37,89.044,86.166,823.873,287.218,20.0,20.0,2025-09-01 02:14:19.710000,60919.09317
KP.20250105.05991.93,autocal-thar-sci-eve,True,regular,13.49,13.211,15.942,46.718,27.237,40.384,91.119,78.449,684.044,236.37,20.0,20.015,2025-01-05 01:40:01.933000,60680.069348
KP.20250622.63981.72,autocal-thar-all-morn,True,regular,25.252,40.841,40.705,355.718,130.171,44.128,93.063,94.061,874.984,311.786,20.0,20.0,2025-06-22 17:46:31.727000,60848.740525
KP.20250105.06060.33,autocal-thar-sci-eve,True,regular,13.203,13.258,15.768,46.694,26.916,40.295,89.521,77.7,681.127,233.54,20.0,20.0,2025-01-05 01:41:10.341000,60680.070139
KP.20240910.63707.11,autocal-thar-all-morn,True,regular,49.54,74.919,79.205,407.445,185.789,89.565,168.904,183.195,970.269,458.205,20.0,20.0,2024-09-10 17:41:57.121000,60563.737351
KP.20250105.06197.45,autocal-thar-sci-eve,True,regular,13.108,13.209,15.781,46.867,26.934,40.515,91.395,76.946,683.159,236.643,20.0,20.001,2025-01-05 01:43:27.462000,60680.071727
KP.20250702.21771.89,autocal-thar-all-night,True,regular,55.029,89.435,96.527,454.215,255.64,101.207,206.102,235.2,1073.515,634.601,20.0,20.015,2025-07-02 06:03:01.901000,60858.251987
KP.20250105.06312.03,autocal-thar-sky-eve,True,regular,13.087,12.853,14.207,31.036,16.941,20.72,21.013,28.451,79.72,39.857,20.0,20.0,2025-01-05 01:45:22.072000,60680.073055
KP.20230603.06268.64,autocal-thar-sci-eve,True,regular,4.9,5.2,-1.7,23.9,8.4,41.3,98.8,126.0,288.8,186.0,10.0,10.0,2023-06-03 01:44:33.745000,60098.072554
KP.20250619.63776.93,autocal-thar-all-morn,True,regular,20.937,36.943,33.127,317.501,102.823,35.833,82.52,77.96,770.209,252.384,20.0,20.02,2025-06-19 17:43:06.943000,60845.738157
KP.20240927.07634.12,autocal-thar-all-eve,True,regular,24.725,42.333,40.645,336.105,119.36,44.503,94.917,93.484,815.299,315.076,20.0,20.0,2024-09-27 02:07:24.128000,60580.088359
KP.20240316.06256.94,autocal-thar-sky-eve,True,regular,6.033,6.088,6.505,6.225,6.278,10.082,9.582,11.033,12.071,9.563,10.0,10.015,2024-03-16 01:44:21.947000,60385.072415
KP.20240316.07405.77,autocal-thar-all-eve,True,regular,6.516,8.474,7.49,25.132,7.822,10.849,16.063,14.567,59.912,15.763,10.0,10.0,2024-03-16 02:03:30.779000,60385.085714
KP.20250831.63407.25,autocal-thar-all-morn,True,regular,24.136,39.048,37.588,344.965,124.527,41.456,90.329,88.886,838.832,299.713,20.0,20.014,2025-08-31 17:36:57.256000,60918.733879
KP.20250831.63475.74,autocal-thar-all-morn,True,regular,23.853,39.417,38.149,344.629,121.974,41.136,90.815,89.391,838.523,299.457,20.0,20.0,2025-08-31 17:38:05.747000,60918.73467
KP.20250831.63612.84,autocal-thar-all-morn,True,regular,24.406,39.356,38.232,346.112,123.257,41.339,91.17,89.863,840.349,306.945,20.0,20.0,2025-08-31 17:40:22.874000,60918.736258
KP.20241207.07360.87,autocal-thar-all-eve,True,regular,28.345,47.185,50.883,406.256,260.655,43.794,113.022,121.593,878.964,387.535,20.0,20.016,2024-12-07 02:02:50.880000,60651.085193
KP.20230609.07517.36,autocal-thar-all-eve,True,regular,18.9,34.8,34.2,95.0,56.9,40.9,98.7,124.7,317.3,209.9,10.0,10.0,2023-06-09 02:05:22.466000,60104.087002
KP.20250706.42702.03,autocal-thar-all-night,True,regular,57.098,90.623,95.216,386.904,320.663,105.584,205.2,223.177,893.716,737.334,20.0,20.0,2025-07-06 11:51:52.066000,60862.494237
KP.20250103.06429.47,autocal-thar-sky-eve,True,regular,13.198,12.939,14.6,32.377,17.324,21.727,21.184,29.228,83.313,42.201,20.0,20.0,2025-01-03 01:47:19.475000,60678.074412
KP.20231201.06417.07,autocal-thar-sky-eve,True,regular,4.816,4.649,3.541,8.877,4.7,8.977,9.147,4.251,26.783,12.792,10.0,10.0,2023-12-01 01:47:02.076000,60279.074271
KP.20250706.45169.99,autocal-thar-all-night,True,regular,55.909,88.022,93.93,381.891,319.265,103.519,200.753,216.92,896.695,742.088,20.0,20.015,2025-07-06 12:32:59.994000,60862.522801
